list_uvi,imo_registry,previous_name,yr_name_chng,call_sign,port_regist,flag,rs_cl_notation,oth_notation,type,subtype,date_build,country_build,GT,tonnage,deadweight,displacement,length_overall,rule_length,beam,mld_breadth,height,draught,speed,type_power,engine,nb_pwr_motor,nb_typ_proplr,nb_blade,nb_pwr_generator,nb_boiler,typ_boiler,pressure,heating_surf,owner,ship_name,fishing_gear,engine_power
922084,8868020,??????? ?????????,1996.0,UBRD,Petropavlovsk-Kamchatsky,Russia,KM(*) L3 (REF) fishing vessel,,Fishing,"Refrigerated cargo machinery, Crab",29.09.1993,Ukraine,802,240,41,1220,54.8,50.0,10.1,9.0,5.0,4.1,12.0,Diesel,"Built ME: 1992
Country Construction: Germany
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,4,4*160,0,,0.0,0,"FISHING COMPANY ""LUNTOS"" CO., LTD
Address:Russia, 683001 Petropavlovsk-Kamchatskiy, a/ya 157
IMO:1854874
Email:countlun@rambler.ru;engluntos@mail.ru;bmluntos@mail.ru
Company Website:",ALTAIR,[Others],852.0
831843,8138530,ALFA,2005.0,UFHU,Murmansk,Russia,KM(*) L3 R1 fishing vessel,,Fishing,"Stern Trawler, Shrimp trawl, Pair trawler",03.06.1983,USSR,117,35,3,174,25.0,22.0,7.0,6.0,3.0,2.3,9.5,Diesel,"Built ME: 1982
Country Construction: German Democratic Republic
The number and power of ME: 1*221
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,2*16 1*1,0,,0.0,0,"FAKTOR CO LTD
Address:Russia, 183010 Murmansk, ul. Zhurby, 5
IMO:
Email:alfa0520@yandex.ru
Company Website:",ALFA,[Trawler],221.0
10303,9264099,,,UHUX,Murmansk,Russia,KM* Ice3 AUT1 fishing vessel,DNV,Fishing,"Stern Trawler, Refrigerated cargo machinery",05.09.2002,Romania,1113,407,65,1949,49.0,43.0,11.0,11.0,7.2,5.0,12.9,Diesel,"Built ME: 2001
Country Construction: The Netherlands
The number and power of ME: 1*2600
Mark ME: 8L 26A",,1 - Controllable pitch propeller,4,1*720 1*160 1*1024,0,,0.0,0,"FISHING COLLECTIVE ZARYA Co., Ltd
Address:Russia, 183025 Murmansk, ul. Polyarnye zori 49, korp. 5
IMO:1961102
Email:murmanseld2@mail.ru
Company Website:",ALFERAS,[Trawler],2600.0
861745,8877904,1579,1996.0,UDQK,Nevelsk,Russia,KM(*) L3 fishing vessel,,Fishing,"Side-fishing, Refrigerated cargo machinery, Crab",06.07.1987,USSR,789,236,41,1220,54.0,49.0,9.0,9.0,5.0,4.1,11.7,Diesel,"Built ME: 1987
Country Construction: German Democratic Republic
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,4,4*150,0,,0.0,0,"DELISA PLUS LTD
Address:Russia, 693010 Sakhalinskaya oblasty, g. Yuzhno-Sakhalinsk, pr-t Pobedy, d. 10-B, of. 20
IMO:
Email:delisaplus@gmail.com
Company Website:",AMARAMBA,[Others],852.0
774373,7607352,AMERLOQ,2000.0,UDHA,Petropavlovsk-Kamchatsky,Russia,KM* L1 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",25.08.1977,Norway,1438,529,88,2277,64.0,57.1,11.0,11.0,7.3,5.0,12.0,Diesel,"Built ME: 1976
Country Construction: Germany
The number and power of ME: 1*2059
Mark ME: 8M 453 AK",,1 - Controllable pitch propeller,4,1*550 2*373,0,,0.0,0,"YAMSY, JSC
Address:Russia, 683013 Petropavlovsk-Kamchatskiy, ul. Shturmana Elagina, 43
IMO:
Email:main@llflot.com
Company Website:",AMERLOG,[Trawler],2059.0
920426,9076210,,,UBIU,Murmansk,Russia,KM(*) L3 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Purse net",30.09.1992,Ukraine,743,222,41,1220,54.8,50.0,10.1,9.0,5.0,4.1,12.0,Diesel,"Built ME: 1991
Country Construction: German Democratic Republic
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,4,4*160,0,,0.0,0,"AGRICULTURAL INDUSTRIAL COOPERATIVE FISHING COLLECTIVE ""VSKHODY KOMMUNIZMA""
Address:Russia, 183010 Murmansk, ulitsa Tralovaya 12-a, office 609
IMO:1563591
Email:vk@an.ru
Company Website:",AMETIST,[Trawler],852.0
911084,8858556,,,UARA,Murmansk,Russia,KM(*) L3 R1 fishing vessel,,Fishing,"Stern Trawler, Pair trawler",10.02.1992,USSR,117,35,3,174,25.0,22.0,7.0,6.0,3.0,2.3,9.5,Diesel,"Built ME: 1991
Country Construction: German Democratic Republic
The number and power of ME: 1*220
Mark ME: 6NVD 26A-2",,1 - Fixed pitched solid propeller,4,2*14,0,,0.0,0,"Nordflot Ltd
Address:Russia, 163000 Arkhangelsk, ul. Serafimovicha, 14, of. 4
IMO:
Email:nordflot@yandex.ru
Company Website:",AMETIST,[Trawler],220.0
910246,9075840,????,1994.0,UIRO,Petropavlovsk-Kamchatsky,Russia,KM(*) L3[1] fishing vessel,,Fishing,"Refrigerated cargo machinery, Pump catching with electric light",30.09.1992,Lithuania,2390,717,86,2829,85.0,76.0,13.0,13.0,6.0,4.0,10.9,Diesel,"Built ME: 1990
Country Construction: German Democratic Republic
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Fixed pitched solid propeller,4,2*500 1*200,0,,0.0,0,"OOO ""VostokInvest""
Address:Russia, 683009 Petropavlovsk-Kamchatskiy, pr. Tsiolkovskogo, d. 9/1
IMO:
Email:polluks2@mail.kamchatka.ru
Company Website:",AMURSKOE,[Others],852.0
791190,7832799,,,UHBD,Nevelsk,Russia,KM(*) L3 fishing vessel,,Fishing,"Side-fishing, Seiner, Drift net",08.08.1980,USSR,172,51,11,326,34.0,29.9,7.0,7.0,3.6,2.0,11.0,Diesel,"Built ME: 2010
Country Construction: China
The number and power of ME: 1*447
Mark ME: KTA 19M3",,1 - Fixed pitched solid propeller,4,2*77 1*54,0,,0.0,0,"""NORTH-KURILSK BASE OF SEINER FLEET"", JOINT-STOCK COMPANY
Address:Russia, 683000 Petropavlovsk-Kamchatskiy, pl. Shchedrina, d.1, a/ya 220
IMO:1536653
Email:SKBSF@mail.ru
Company Website:",ANAPKA,[Seiner],447.0
911145,8858570,,,UGLZ,Petropavlovsk-Kamchatsky,Russia,KM(*) L3 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Purse net",15.06.1992,USSR,834,217,41,1220,54.8,50.0,10.1,9.0,5.0,4.1,12.0,Diesel,"Built ME: 1990
Country Construction: German Democratic Republic
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,4,4*160,0,,0.0,0,"POLARIS CO., LTD
Address:Russia, 683000 Petropavlovsk-Kamchatskiy, ul. Sovetskaya 16, of.5
IMO:5585675
Email:info@fishpolaris.ru
Company Website:www.fishpolaris.ru",ANASTASIYA,[Trawler],852.0
852341,8721246,??????? ??????,1996.0,UIYO,Petropavlovsk-Kamchatsky,Russia,KM(*) L2[1] AUT2 REF fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting, Fish processing",16.03.1986,USSR,4407,1322,181,5720,104.0,96.0,16.0,16.0,10.0,5.0,16.1,Diesel,"Built ME: 1984
Country Construction: USSR
The number and power of ME: 2*2574
Mark ME: 6CHN 40/46",,1 - Controllable pitch propeller,4,2*1600 3*160,0,,0.0,0,"JSC ""Okeanrybflot"" (public type)
Address:Russia, 683003 Petropavlovsk-Kamchatskiy, ul. Leningradskaya, 27
IMO:1529237
Email:telegraf@bor.kamchatka.ru, flot@bor.kamchatka.ru
Company Website:",ANATOLIYPONOMAREV,[Trawler],5148.0
866306,8615069,EIKYU MARU ? 75,2002.0,UCCY,Nevelsk,Russia,(KM)* fishing vessel,,Fishing,Stern Trawler,16.12.1986,Japan,865,279,46,1356,60.0,51.2,10.0,10.0,6.2,3.8,13.5,Diesel,"Built ME: 1986
Country Construction: Japan
The number and power of ME: 1*1911
Mark ME: 6LUS40",,1 - Controllable pitch propeller,4,2*400,0,,0.0,0,"PRIMORYE'S FISHERING COMPANY CO LTD
Address:Russia, 693007 Yuzhno-Sakhalinsk, ul. Chekhova, 71
IMO:
Email:prk-65@mail.ru
Company Website:",ANATOLIYTORCHINOV,[Trawler],1911.0
861707,8721832,,,UARV,Murmansk,Russia,KM(*) L3 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Purse net",15.05.1987,USSR,743,222,40,1220,54.8,50.0,9.9,9.0,5.0,4.1,12.0,Diesel,"Built ME: 1986
Country Construction: German Democratic Republic
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,4,4*160,0,,0.0,0,"ECOSOYUZ CO LTD
Address:Russia, 183038 Murmansk, ul.Podgornaya, 86, of.411
IMO:
Email:ecosojuz@mail.ru
Company Website:",ANGRAPA,[Trawler],852.0
911198,9075890,,,UAGF,Vladivostok,Russia,KM(*) L2 fishing vessel,,Fishing,"Refrigerated cargo machinery, Crab",18.12.1992,USSR,752,225,33,1234,53.0,47.9,10.7,10.0,6.0,4.0,12.6,Diesel,"Built ME: 1991
Country Construction: Germany
The number and power of ME: 1*970
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,3,3*160 1*300,0,,0.0,0,"ANTEY CO LTD
Address:Russia, 690039 Vladivostok, ul. Russkaya, 19-A, kab. 1203
IMO:
Email:anteyfish@mail.ru; sbm-antey@mail.ru
Company Website:",ANDREYSMIRNOV,[Others],970.0
920159,9076222,,,UCIW,Murmansk,Russia,KM(*) L3 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Purse net",29.09.1992,Ukraine,744,233,41,1220,54.8,50.0,10.1,9.0,5.0,4.1,12.0,Diesel,"Built ME: 1991
Country Construction: German Democratic Republic
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,4,4*160,0,,0.0,0,"ECOSOYUZ CO LTD
Address:Russia, 183038 Murmansk, ul.Podgornaya, 86, of.411
IMO:
Email:ecosojuz@mail.ru
Company Website:",ANDROMEDA,[Trawler],852.0
893750,8826371,ANIVA,1998.0,UFPQ,Nevelsk,Russia,KM(*) L2[1] AUT2 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting, Fish processing",12.02.1990,USSR,4407,1322,181,5720,104.0,96.0,16.0,16.0,10.0,5.0,16.1,Diesel,"Built ME: 1988
Country Construction: USSR
The number and power of ME: 2*2576
Mark ME: 6CHN 40/46 OM4",,1 - Controllable pitch propeller,4,2*1600 3*200,0,,0.0,0,"OSTROV SAKHALIN, JSC
Address:Russia, 693010 Sakhalinskaya obl, Yuzhno-Sakhalinsk, Altayskiy per, dom ? 15
IMO:
Email:pilenga@sakhalin.ru, sea@pilenga.ru
Company Website:",ANIVA,[Trawler],5152.0
877071,8707018,TOMI MARU NO.53,2008.0,UBKF4,Nevelsk,Russia,(KM)* fishing vessel,,Fishing,Refrigerated cargo machinery,31.08.1987,Japan,902,403,71,1711,58.8,52.8,10.0,6.0,6.3,4.6,13.3,Diesel,"Built ME: 1987
Country Construction: Japan
The number and power of ME: 1*1912
Mark ME: 6MG 40CX",,1 - Controllable pitch propeller,4,2*360,0,,0.0,0,"ROSFISHFLOT Co., LTD
Address:Russia, 693011 Sakhalinskaya obl., Yuzhno-Sakhalinsk, ul. Chekhova, d. 72, office 17
IMO:5632161
Email:rosribflot@mail.ru; liam-m@mail.ru
Company Website:",ANTEY,[Others],1912.0
922559,9055199,,,UINP,Arkhangelsk,Russia,KM* Ice1 AUT2 fishing vessel,,Fishing,"Fish factory, Refrigerated cargo machinery, Long line",07.09.1993,Germany,1315,395,80,1827,52.0,45.0,11.0,0.0,8.0,5.0,12.3,Diesel,"Built ME: 1993
Country Construction: Germany
The number and power of ME: 1*1060
Mark ME: 8L 23/30A-DKV",,1 - Controllable pitch propeller,4,1*560 2*291,0,,0.0,0,"???????????? ???????????? ????????
Address:Russia, Arkhangelsk
IMO:
Email:
Company Website:",ANTIAS,[Longline],1060.0
867065,8509129,DALMOR II,2012.0,UBSI8,Vladivostok,Russia,KM* L1 REF fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",29.12.1986,Poland,3861,1158,172,4924,94.0,86.9,15.0,15.0,10.0,5.6,15.0,Diesel,"Built ME: 1986
Country Construction: Poland
The number and power of ME: 1*3200
Mark ME: 6ZL40",,1 - Controllable pitch propeller,4,1*1200 2*800,0,,0.0,0,"INTERRYBFLOT Co., LTD
Address:Russia, 690091 Vladivostok, ulitsa Uborevicha 7
IMO:1905583
Email:office@interrybflot.ru
Company Website:",ANTUR,[Trawler],3200.0
866363,8615057,??????????? ???????,2011.0,UFLR,Nevelsk,Russia,(KM)* (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",22.12.1986,Japan,878,396,55,1380,59.1,52.6,10.0,10.0,6.2,4.5,15.5,Diesel,"Built ME: 1986
Country Construction: Japan
The number and power of ME: 1*1912
Mark ME: AH 40AKD",,1 - Controllable pitch propeller,4,2*441,0,,0.0,0,"ROSFISHFLOT Co., LTD
Address:Russia, 693011 Sakhalinskaya obl., Yuzhno-Sakhalinsk, ul. Chekhova, d. 72, office 17
IMO:5632161
Email:rosribflot@mail.ru; liam-m@mail.ru
Company Website:",APOLLON,[Trawler],1912.0
911150,8860781,???????? ??????,2013.0,UHXP,Nevelsk,Russia,KM(*) L3 (REF) fishing vessel,,Fishing,"Refrigerated cargo machinery, Shrimp trawl",31.03.1992,USSR,827,248,41,1220,54.8,50.0,10.1,9.0,5.0,4.1,12.0,Diesel,"Built ME: 1991
Country Construction: German Democratic Republic
The number and power of ME: 1*852
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,4,4*160,0,,0.0,0,"OPLOT MIRA CO LTD
Address:Russia, 694740 Nevelsk, ulitsa Severnaya 20
IMO:1763351
Email:OplotMira65@mail.ru
Company Website:",APOSTOLPETR,[Trawler],852.0
790658,7703974,?????? ???????,2010.0,UFND,Nakhodka,Russia,KM(*) L1 AUT2 (REF) fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting",12.09.1980,Poland,3834,1150,158,4909,94.0,85.0,15.9,15.0,10.0,5.6,15.7,Diesel,"Built ME: 1979
Country Construction: Poland
The number and power of ME: 1*3825
Mark ME: 8ZL 40/48",,1 - Controllable pitch propeller,4,2*800 1*1200,0,,0.0,0,"""NAKHODKA ACTIVE MARINE FISHERY BASE"", PJSC
Address:Russia, 692900 Nakhodka, ulitsa Makarova 5
IMO:1316095
Email:info@bamr.ru
Company Website:www.bamr.ru",ARDATOV,[Trawler],3825.0
873719,8723921,??????? ???????,2011.0,UGIJ,Vladivostok,Russia,KM(*) L2 (REF) fishing vessel,,Fishing,"Refrigerated cargo machinery, Crab",31.10.1988,USSR,783,234,33,1228,53.7,47.9,10.7,10.0,6.0,4.3,12.6,Diesel,"Built ME: 1991
Country Construction: German Democratic Republic
The number and power of ME: 1*970
Mark ME: 8NVD 48A-2U",,1 - Controllable pitch propeller,3,3*160 1*300,0,,0.0,0,"INTERRYBFLOT Co., LTD
Address:Russia, 690091 Vladivostok, ulitsa Uborevicha 7
IMO:1905583
Email:office@interrybflot.ru
Company Website:",ARINA,[Others],970.0
856516,8518247,SK 8,2017.0,UBGP7,Anadyr,Russia,(KM)* fishing vessel,,Fishing,"Refrigerated cargo machinery, Long line",25.02.1986,Korea,733,219,36,997,53.0,46.9,8.0,8.0,3.7,3.0,11.5,Diesel,"Built ME: 1986
Country Construction: Korea
The number and power of ME: 1*883
Mark ME: 6M 28 AFTE",,1 - Fixed pitched solid propeller,4,2*360,0,,0.0,0,"""Chukotka"" Co., Ltd
Address:Russia, 690091 Primorskiy kray, Vladivostok, ul. Svetlanskaya, 51A, office 311
IMO:
Email:chukotka.lysakov@yandex.ru
Company Website:",ARINAY,[Longline],883.0
897658,8909862,VERON,2017.0,UBJP9,Vladivostok,Russia,(KM)* fishing vessel,,Fishing,"Refrigerated cargo machinery, Crab",25.10.1989,Japan,619,257,43,976,56.0,49.1,8.0,8.0,3.8,3.4,12.0,Diesel,"Built ME: 1989
Country Construction: Japan
The number and power of ME: 1*1030
Mark ME: 6M28BFT",,1 - Controllable pitch propeller,4,2*308,0,,0.0,0,"ANTEY CO LTD
Address:Russia, 690039 Vladivostok, ul. Russkaya, 19-A, kab. 1203
IMO:
Email:anteyfish@mail.ru; sbm-antey@mail.ru
Company Website:",ARKA34,[Others],1030.0
876740,8717568,???????,2016.0,UHNE,Vladivostok,Russia,(KM)* (REF) fishing vessel,,Fishing,"Refrigerated cargo machinery, Drift net, Purse net",26.02.1988,Japan,777,233,37,1110,55.5,47.7,9.0,9.0,3.0,3.0,12.6,Diesel,"Built ME: 1987
Country Construction: Japan
The number and power of ME: 1*1100
Mark ME: 6M31AFTE",,1 - Fixed pitched solid propeller,4,2*257,0,,0.0,0,"ALEUT-VLK Ltd.
Address:Russia, 690039 Vladivostok, ul. Russkaya,d. 19, lit. A, 1301
IMO:5916306
Email:samus2009eu@yandex.ru
Company Website:",ARKA35,[Others],1100.0
923233,9037771,INTREPID EXPLORER,2011.0,UBLH3,Nevelsk,Russia,(KM)* R1 fishing vessel,,Fishing,,10.11.1992,United States of America,524,157,39,1130,37.6,34.4,9.1,9.1,7.3,4.9,10.0,Diesel,"Built ME: 1991
Country Construction: United States of America
The number and power of ME: 2*625
Mark ME: 3508 Dita",,2 - Controllable pitch propeller,3,1*710 1*440 1*275,0,,0.0,0,"KURILSKIY RYBAK, JOINT-STOCK COMPANY
Address:Russia, 693010 Sakhalinskaya obl., Yuzhno-Sakhalinsk, per. Altayskiy, d. 15
IMO:
Email:ribak555@yandex.ru; flot.gidrostroj2012@yandex.ru
Company Website:",ARCTIC,,1250.0
876878,8702393,??????? ??????,2014.0,UEUT,Petropavlovsk-Kamchatsky,Russia,KM* L3 fishing vessel,,Fishing,Stern Trawler,20.05.1988,Denmark,1930,579,94,1852,61.0,55.0,12.0,12.7,7.6,5.1,12.5,Diesel,"Built ME: 1987
Country Construction: Finland
The number and power of ME: 1*2460
Mark ME: 6R 32E",,1 - Controllable pitch propeller,4,1*1200 1*715 1*500,0,,0.0,0,"POLARIS CO., LTD
Address:Russia, 683000 Petropavlovsk-Kamchatskiy, ul. Sovetskaya 16, of.5
IMO:5585675
Email:info@fishpolaris.ru
Company Website:www.fishpolaris.ru",ARCTICLIDER,[Trawler],2460.0
783940,7819644,IMCO II,1987.0,UDQP,Nakhodka,Russia,KM* (REF) fishing vessel,,Fishing,"Side-fishing, Refrigerated cargo machinery, Crab",06.03.1979,United States of America,965,289,41,1106,50.0,47.3,11.5,11.5,3.9,2.8,10.0,Diesel,"Built ME: 1978
Country Construction: United States of America
The number and power of ME: 2*625
Mark ME: CATERPILLAR",,2 - Fixed pitched solid propeller,4,2*490 1*150,0,,0.0,0,"RYBOLOVETSKIY KOLKHOZ ""VOSTOK-1"", JOINT-STOCK COMPANY
Address:Russia, 690106 Vladivostok, prospekt Krasnogo Znameni, 42
IMO:1554266
Email:vostok1@vostok1.com
Company Website:",ARCTICORION,[Others],1250.0
895953,8607335,??????? ?????????,2017.0,UFBY,Arkhangelsk,Russia,KM(*) L1[1] AUT2 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting, Fish processing",18.06.1990,German Democratic Republic,7765,2329,337,9261,120.0,108.1,19.0,19.0,12.2,7.0,15.5,Diesel,"Built ME: 1989
Country Construction: German Democratic Republic
The number and power of ME: 2*2648
Mark ME: 6VDS 48/42 AL-2",,1 - Controllable pitch propeller,4,1*1440 1*1080,0,,0.0,0,"""ARKHANGELSK TRAWL FLEET"", JOINT-STOCK COMPANY
Address:Russia, 163030 Arkhangelsk, Leningradskiy pr., 324
IMO:1406938
Email:flot@oaoatf.ru
Company Website:",ARCTICA,[Trawler],5296.0
910443,8859940,????????? ????-2,1994.0,UIMQ,Kaliningrad,Russia,KM(*) L2[1] AUT2 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery, Potting, Fish processing",08.03.1992,USSR,4407,1322,181,5720,104.0,96.0,16.0,16.0,10.0,5.0,16.1,Diesel,"Built ME: 1990
Country Construction: USSR
The number and power of ME: 2*2576
Mark ME: 6CHN 40/46 OM4",,1 - Controllable pitch propeller,4,2*1600 3*200,0,,0.0,0,"""VESTRYBFLOT"", JOINT-STOCK COMPANY
Address:Russia, 236000 Kaliningrad, ul. Komsomolskaya 27-a
IMO:1700654
Email:wflot@baltnet.ru, wflot@wflot.gazinter.net
Company Website:",ARMENAKBABAEV,[Trawler],5152.0
781080,7833066,,,UGGF,Vladivostok,Russia,KM(*) L3 fishing vessel,,Fishing,"Side-fishing, Seiner, Drift net",30.08.1979,USSR,172,51,8,327,34.0,29.9,7.0,7.0,3.6,2.0,9.0,Diesel,"Built ME: 1987
Country Construction: German Democratic Republic
The number and power of ME: 1*225
Mark ME: 8NVD 36-1U",,1 - Fixed pitched solid propeller,3,2*75 1*28,0,,0.0,0,"AQUATEHNOLOGII Co., Ltd
Address:Russia, 690012 Vladivostok, a/ya 12200
IMO:
Email:akva280101@gmail.com
Company Website:",AROMASHEV,[Seiner],225.0
836315,8403947,?????? ???? ? 7,2006.0,UIWN,Vladivostok,Russia,(KM)* (REF) fishing vessel,,Fishing,"Side-fishing, Refrigerated cargo machinery, Crab",01.02.1984,Japan,564,261,32,894,50.9,45.0,8.0,8.0,3.0,3.0,10.0,Diesel,"Built ME: 1984
Country Construction: Japan
The number and power of ME: 1*727
Mark ME: 6M 28 AFTE",,1 - Controllable pitch propeller,4,2*128,0,,0.0,0,"DV AKVARESURS LLC
Address:Russia, 690091 Vladivostok, per.Shevchenko, 4, kab.600
IMO:
Email:mikhle@dmp.ru
Company Website:",ARTYK,[Others],727.0
970232,9241059,,,UFEP,Arkhangelsk,Russia,KM(*) L3 AUT3 fishing vessel,,Fishing,"Stern Trawler, Refrigerated cargo machinery",23.04.2002,Russia,601,180,32,950,38.0,34.0,10.0,10.0,6.0,4.2,11.0,Diesel,"Built ME: 2001
Country Construction: Finland
The number and power of ME: 1*1080
Mark ME: 6L 20",,1 - Controllable pitch propeller,4,1*500 1*264,0,,0.0,0,"Pomor Sifud, LLC
Address:Russia, 163045 Arkhangelsk, Talazhskoe shosse, 45, kabinet 14
IMO:
Email:office@yagry.ru
Company Website:",ARKHANGELSK,[Trawler],1080.0
694520,6914514,SIGLFIRDINGUR,2000.0,UEHH,Magadan,Russia,KM* L4 (REF) fishing vessel,,Fishing,"Refrigerated cargo machinery, Shrimp trawl",01.02.1969,Norway,736,221,41,1185,53.0,47.0,9.2,9.0,6.0,4.5,10.0,Diesel,"Built ME: 1968
Country Construction: Germany
The number and power of ME: 1*1470
Mark ME: 8M 452 AK",,1 - Controllable pitch propeller,4,1*200 1*265 1*500,0,,0.0,0,"MAGADANRYBA CO LTD
Address:Russia, 685000 Magadan, ulitsa Proletarskaya 11, kabinet 312
IMO:1745616
Email:magadanryba@inbox.ru
Company Website:",ASANDA,[Trawler],1470.0
990586,9219549,WIN FAR NO. 878,,UBDM,Petropavlovsk-Kamchatsky,Russia,(KM)* fishing vessel,,Fishing,"Refrigerated cargo machinery, Live-crab",01.01.2000,Taiwan,599,179,39,1050,56.0,47.0,8.0,8.0,3.0,3.6,11.0,Diesel,"Built ME: 1999
Country Construction: Japan
The number and power of ME: 1*1030
Mark ME: K28 FD",,1 - Fixed pitched solid propeller,4,2*360,0,,0.0,0,"""FENIKS"", JOINT-STOCK COMPANY
Address:Russia, 683000 Petropavlovsk-Kamchatskiy, ul. Leninskaya, 26
IMO:1825034
Email:feniks@bor.kamchatka.ru
Company Website:",ASACHA,[Others],1030.0
791167,7832816,,,UDKZ,Nevelsk,Russia,KM(*) L3 fishing vessel,,Fishing,"Side Trawler, Seiner, Drift net, Pump catching with electric light",30.08.1980,USSR,172,51,8,327,34.0,29.9,7.0,7.0,3.6,2.0,9.0,Diesel,"Built ME: 1988
Country Construction: German Democratic Republic
The number and power of ME: 1*224
Mark ME: 8NVD 36-1U",,1 - Fixed pitched solid propeller,3,2*86 1*28,0,,0.0,0,"""KURILSKIY RASSVET"", JOINT-STOCK COMPANY
Address:Russia, 694550 Sakhalinskaya oblasty, Severo-Kurilsk, ul. Naberezhnaya 2
IMO:1834046
Email:
Company Website:",ASACHA,"[Trawler, Seiner]",224.0
980681,9191735,ASBJORN SENIOR,2016.0,UALP,Nevelsk,Russia,KM* L4 fishing vessel,,Fishing,,07.01.2000,Denmark,1372,411,182,0,65.0,57.0,12.0,12.0,7.9,7.0,16.0,Diesel,"Built ME: 1999
Country Construction: Germany
The number and power of ME: 1*2004
Mark ME: MAK 9M32",,4 - Controllable pitch propeller,1,1*2000 1*910 1*250,0,,0.0,0,"PCF Yuzhno-Kyrilsky Ryibocombinat Co. Ltd.
Address:Russia, 693020 Yuzhno-Sakhalinsk, ul. Karla Marksa, 20, office 114
IMO:1542127
Email:yukr@yukr.ru
Company Website:",ASBJORN,,2004.0
826600,8217506,SUR ESTE 700,2015.0,UBXO,Nevelsk,Russia,KM* (REF) fishing vessel,,Fishing,Refrigerated cargo machinery,23.01.1983,Japan,820,323,74,1554,57.0,51.0,9.0,9.0,6.0,4.0,11.0,Diesel,"Built ME: 1982
Country Construction: Japan
The number and power of ME: 1*1912
Mark ME: 6MG 40CX",,1 - Controllable pitch propeller,4,2*330,0,,0.0,0,"I-ROOP LTD
Address:Russia, 693013 Yuzhno-Sakhalinsk, ul. Komsomolskaya, 231-A
IMO:
Email:I-roop@mail.ru
Company Website:",ASGARD,[Others],1912.0
